Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
718.900,778.300,es-us,0.75742,,,"Uno que sí y que puede infectar a otros como para que se vuelvan botnets o que incluso los puede infectar para que también hagan otro tipo de ataques y es y infecten más más servidores a su vez, eso es lo que lo que vemos aquí en esta tabla también teníamos, eh? Se generó un Data frame que mostraba las víctimas que es bueno usted ataca, pero aquí en ataca No si usted le envía un mensaje usted se lo están viendo a alguien, específicamente Entonces esta era la lista de las víctimas, déjame tomar la actualizo para que se vea un poco mejor Epa que tenemos de hecho solo 11 y me encanta que sea así, porque también se puede ajustar un escenario real porque solo un segundo pensaría Pues debería atacar más, no, porque por lo general alguno de los ataques se enfocan es al servidor que provee algún servicio, tú no atacas al cliente a no ser de que el cliente tenga alguna información específica o un acceso que tú quieras tener, pero más que todo tú atacas de pronto un un ataque de negación de servicios, un ataque."
779.000,838.400,es-us,0.75898,,,"Do s tú se lo te lo se lo tiras a un servidor porque quieres tirar ese servidor, quieres inhabilitar? Entonces acá se veían las víctimas directas que se tendrían de ese ataque que vendrían siendo solo 11 en realidad no serían muchas y acá se podría ver qué tipo de ataque, eh? Es el que está recibiendo ese ese servidor como tal el que más le están dando palo, por ejemplo es este de acá, que uno asumiría que ese podría ser el servidor que provee más más del que dependen o qué problema Servicios al resto que podrían ser potenciales clientes como para extender, ese entendimiento se creó también esta esta tabla que son como las víctimas colaterales es decir si alguna de estas cae es A quién están conectados y cuántos están conectados a eso? Entonces déjame aquí también lo actualizo para que lo podamos ver y acá podemos ver que la lista es totalmente diferente acá de pronto no se ve el número por la pantalla pequeña, pero acá dice que hay tres."
838.900,898.500,es-us,,,,"De 1355 servidores que podrían ser víctimas colaterales y que están recibiendo cierto número de interacciones con alguno de estos servidores víctimas, entonces me comunico con ellos y ahí empezamos a entender Bueno sí tumbó Ay sí, sí tumbó al rey, pues tumbó al resto del imperio. Básicamente entonces tiene sentido que algunos ataques estén dirigidos al servidor propiamente al grande Pero quizás uno ya tiene que buscar estrategias de para poder atacar ese servidor ahí uno ya empezó a jugar más adelante como crear reglas en la que se pueda debilitar de alguna manera que eso podría pasar en un sendero real se se pierden se se genera auditorías en una empresa y ya se empiezan a ver puertas o no sé capacita a las personas lo suficientemente bien y son vulnerables a phishing a diferentes tipos de ataques, eso puede pasar y eso lo podríamos modelar en este grado ya y a su vez que el mismo modelo pueda encontrar a futuro estrategias pero por ahora es como si fuera un grafo estático."
898.900,958.500,es-us,0.76971,,,"Entendemos Qué tipo de de cosas suceden alrededor, Entonces esta mente se tenía esa lista en esta de acá de exactamente que no recuerdo, qué hacíamos exactamente en esto creo que es el mismo de arriba colateral. Creo que es la misma realidad se me fue porque su código asumió algo igual escuché lo que nos recuerden va a tocar una nota para saber exactamente, qué es ahí? Yo las veo discúlpenme, eh? Pero listo es un poco eso no lo habíamos visto en la sesión anterior, eh? Un poco entender que cómo estaba compuesto esto Cómo se ha armado igual más adelante, vamos a ver un algoritmo de grafos con Machine learning que nos permite crear comunidades, que esto es lo que usan, por ejemplo para poder."
959.000,1018.400,es-us,0.80361,,,"Perfil a los usuarios para las ventas crean comunidades porque tiene algo en común y se queda este grupo, le va a gustar cierto producto aquí lo haríamos es como para entender qué servidor o qué comunidad tienen Estos tipos de clientes servidores y cuál podría yo atacar y tendrá más impacto cosas, así es la que podríamos hacer con ese análisis de de comunidades en un gráfico, entonces una vez que ya teníamos ese entendimiento se extendió un poco también a poder plotear. Esto no poder entenderlo de pronto gráficamente, eh, A través de un gráfico y utilizamos esta librería que se llamaba payji, que es la que estamos utilizando actualmente que está enfocada en grafos, exactamente se enfoca y está dedicada a grafos y se basa en python, eso es lo que estamos utilizando para poder construir este grafo en este caso se creó un datacrim, que solamente tiene."
1017.900,1077.300,es-us,0.83629,,,"Y de los servidores, eh? Que vendría siendo la IP y le asignamos un Index un Index que simplemente nos dice un número porque se asigna un Index porque cuando vamos a crear el grafo el objeto grafo utilizando esta librería lo único que me acepta son números no le puedo tirar un texto como aparecería acá porque la IP tiene punticos y eso al final pues lo puede lo interpreta como un texto entonces lo que le le hacíamos era asignarle un Index que es el mismo Index que tiene básicamente Data frame Y a partir de eso empezamos a a construir el grafo Entonces tenemos los nodos que Los nodos representan cada uno de los servidores, una vez que tenemos los nodos. Queríamos, eh? Construir los puentes es decir, la comunicación que hay entre cada servidor con otro servidor, pero en este caso Este es un grafo direccional, que eso es un término que también habíamos visto en sesiones anteriores que significa hay una."
1078.000,1137.800,es-us,0.81984,,,"Una dirección en el mensaje Cómo podría ser cuando hace referencia a un paper un paper si lo modelamos con un grafo ese paper o recibe la situación de otro, si yo utilizo un paper sobre otro es decir hay una dirección no es una relación de direccional, sino un paper usa otro paper como referencia mientras que una relación de amigos es más como yo con mi mejor amigo Tenemos una reducción de amistad pero no es como si hubiera una dirección en esa relación somos amigos y ese puente se crea de esa manera en este caso es direccional porque hay una persona que Envía una solicitud y alguien que responde la solicitud entonces hay una dirección, vale? Que es lo que teníamos del source y pei, eh? De de del source, eh? IP perdón y del destination IP y se creaban estos puentes, eh? Utilizando esta parte del código luego vamos también en sesiones anteriores entendido que tendríamos tres."
1138.000,1196.700,es-us,0.80854,,,"Es importante que son las que modelan un grafo, la primera es la matriz que se llama a James y que es la de proximidad que simplemente me dice las conexiones de los grafos de hecho Déjenme la la busco, por acabó sé que por aquí del libro está que siempre es mucho más fácil verlo así de forma visual es mucho más sencillo, es está en este libro acá en este libro Acá está perfecto De hecho estaba en la página que necesita tenemos tres matrices importantes en un grado el grafo que está utilizando aquí es referencias este que está a la izquierda y Estas son las tres matrices de las culebras, la primera la primera matriz es la matriz de proximidad que se llama Matrix que que modela básicamente cada una de las columnas es un nodo. Es el es el ID de un nodo y lo mismo con las filas, si se dan cuenta, tengo el 11 2 3 3 es una matriz cuadrada."
1198.000,1257.500,es-us,0.81573,,,"Pero cuando hay un puente se crea o yo le puedo asignar un valor uno y el resto van a ser cero, si no hay puente cero, si hay puente uno entonces, por ejemplo, yo podría modelar aquí el uno y el tres están conectados, si yo me paró del uno está conectado con el tres aquí y pasa lo mismo con del uno y el cuatro el parón del uno está conectado con el cuatro digamos esta matriz de de proximidad la segunda matriz, que teníamos es la que me modela las características de cada uno de los nodos, eso qué significa cada uno de estos nodos puede tener unas características propias del logo en nuestro caso podría ser Qué sistema operativo tiene el servidor, eh? Que firewall tiene, eh? Qué otra podría ser qué usuarios tiene también podría funcionar ese tipo de cosas serían características propias del servidor, vale Y eso se puede modelar como una matriz también cada uno de los nodos."
1257.900,1316.900,es-us,0.82829,,,"Tendría esas matrices esas características, perdón, como si fuera ponle tú un ejercicio normal un Data set normal que se utiliza para una tarea de regresión y demás y finalmente una matriz que es muy parecida a la de nodos, pero que se enfoca en los puentes cada uno de los puentes puede tener una característica Entonces si se dan cuenta aquí aparece la relación 13, entonces este puente que aparece acá entre el uno y el tres tiene unas características también, que si lo pasamos a nuestro ejercicio vendría siendo yo envié un mensaje, pero ese mensaje se envía por un puerto con un número de paquetes definido en un tiempo definido con unas banderas definidas Esas son las características del mensaje, que yo estoy enviando si se dan cuenta Eso no es una característica propia no es una característica del puente que nos une a los dos de la comunicación en la que la que tenemos nosotros dos entonces, eh, Todo esto lo decía porque ya creamos la elección de esos puentes, pero lo siguiente que hacíamos acá."
1318.000,1377.800,es-us,0.84053,,,"Esta parte del código era modelar las características de ese puente es decir, el el feature, eh? El H features entonces aquí todavía estamos Armando esto definiendo Cuáles eran los relevantes Cuáles No si se dan cuenta que están las banderas que les comentaba y bueno, armamos todo esto para poder crear este esta matriz que tiene las características de los puentes y al final armamos el grafo que era simplemente Tírame Cuáles son las conexiones que tienes las características y a partir de los de los de los nuevos que ya establecimos Pues básicamente te construye el gráfico, eso es lo que se hacía aquí en esta parte veíamos que a veces codificar era mucho más sencillo, pero entender es la más importante entender que estoy escribiendo es fundamental hasta ahí bien muchachos, cómo van Disculpen que esta vez no puedo ver tanto el chat por lo que tengo solo una pantallita, pero sí bien cool listo."
1378.000,1437.900,es-us,0.81440,,,"Elemento es vuelvo aquí otra vez a al ruedo listo Entonces ya teníamos el grafo completo, queríamos un poco visualizarlo, no ver qué cómo se veía Qué tal, eh? Era eso lo plote con Matt Blood y nos entregaba, esto se dan cuenta aquí se ve mejor que las líneas tienen una dirección, podríamos asumir que todos los que están en la periferia son clientes y los que están conectados en el centro vendrían siendo los servidores que más interactúan que a los que se envía más mensajes y demás también Recuerden que a pesar de que se vea así el grafo. Nosotros veíamos que me abro Esta es esta la la página que me gusta en la sesión anterior también veíamos que a pesar de que se viera así el grafo el grafo. Yo lo voy a pintar de muchas maneras diferentes a mí lo que me importa en realidad es saber cuáles son los nuevos y cuáles son sus conexiones."
1437.900,1497.800,es-us,0.67731,,,"Llame a preciso Creo que este no es si este no es eso no parecido, pero es es en esta misma página de inicio en un segundo que hay una animación muy bacana, que nos ayuda a entender. Esto estamos por grafos que se saca que se saca Sí porque son los únicos dos o es uno o ocho, a ver si lo pasamos aquí este no me suena que sea de pronto este este suena Qué es sí, sí sí sí, sí, sí, este es esta página también la hemos visto en sesiones anteriores para entender los conceptos básicos de que era un nodo que era un puente Cómo se puede utilizar un poco y aquí habrá una animación. Está la más de bacana, que básicamente se dan cuenta, son los mismos nodos, pero yo los puedo pintar de forma diferente yo puedo pintarla a la derecha a la izquierda arriba abajo A mí, que me interesa son las conexiones Entonces por ejemplo yo aquí."
1497.900,1557.800,es-us,,,,"Voy a quitar conexiones y debería pintarse, por ejemplo, el Ah ya lo dejé solo él allá no está conectado con ninguno, entonces aquí yo podía pintar más conexiones, pero que se entienda que a pesar de que se vea así a mí lo que me interesa en realidad es como están conectados, Sí es lo que a mí me importa entonces, eh? Veíamos Así un poco Cómo se conectaba y luego queríamos ver un poco el color, no Cuáles eran los atacantes Cómo se veía esos puentes en los que se se se se atacaba y si se dan cuenta Pues por aquí en el centro tenemos algunos que están al parecer bastante conectados y ellos son los que enviaban este tipo de tráfico pesado y aquí ya se puede ver un poco mejor en la sesión anterior, no se veían ni un poquito el el naranja, pero en esta sí, simplemente una tarea visual para poder entender un poco más, a que nos enfrentamos y demás como para finalizar también o"
1558.000,1617.700,es-us,0.80319,,,"Déjame eso ya los conozco. Al final eso era cuál color algunas métricas de centralidad Pero eso lo vamos a ver un poco más, al final, eh, Y listo ahora si van bien hasta ahí saltamos a lo siguiente que es, venga, explíqueme qué ataques habría Qué significa un dws, porque en este caso sería importante Sí ahí van bien, saltamos ahí o qué, Sí listo, manita, arriba, listo, Epa listo, listo Entonces vamos arriba otra vez nuestra lista de de ataques, le damos, no vamos, no vamos a verlos todos, eh? Como para no saturar la sesión, pero es para que se hagan una idea de pronto, cómo funciona nuestro nuestra nuestro ejercicio tenemos una categoría que es lava indigna, es decir, esto va todo bien, tenemos ataques que son de tipo ddo s que esos son, eh? Eso parte de algo que se llama dos."
1617.900,1674.600,es-us,,,,"Gto steam ido of service que es cuando tú básicamente, eh? Mandas muchas solicitudes o peticiones a un servidor y las de las que ese servidor se sature y cuando se satura ya reciben muchas peticiones se cae porque ya está estallado básicamente un dd o ese no es tan difícil es es Es como yo refrescar acá f5, f5, f5, f5, f5, f5. Eso es un ataque de s por ejemplo y yo lo hago muchas veces lo atacó muchas muchas muchas veces a una solicitud Si el servidor no alcanza, a tolerar ese tipo de tráfico se va a caer y obviamente esto se hace ya con muchos más con mucha más capacidad y muchas más solicitudes de diferentes tipos, eh? Eso es el d'attaque o s cuando ustedes vean d o s significa burette, eh? The Night of service que es cuando ya cojo básicamente y paralelismos."
1677.900,1737.700,es-us,0.78739,,,"Ponentes no, solamente un computador, sino muchos con diferentes ips de diferentes locaciones servidores, etcétera y al tiempo atacó al servidor lo atacó. Lo atacó lo sacó loco, hago lo mismo, pero como una escala distribuida por eso la de al principio de distribuir Entonces es uno de los tipos de ataque, qué puedo ganar con esto que el servidor se caiga y si se cae y es un servidor que provee servicios a otro servidores, pues, eh? Voy a crear un un daño ahí, que eso podría funcionar para ganar control de la red, lo que no lo puedo conquistar al menos, lo pobre Pilar eso podría ser una un una un tipo de estrategia, entonces acá también se ve un poco, eh? En gif ustedes saben que me gustan los gifs, eh? De cómo se veía de tirar las solicitudes hasta que se cae se se se se se se cayera perdón, el servicio. Eso es un ataque de des ahora un botnet un"
1738.000,1797.900,es-us,0.84248,,,"Eh, Son Se podría decir zombies que podría podría ser, eh? Tu computador, pero pueden también podría ser tu celular infectado, pero también podría ser, eh? Tú estufa que está conectada a internet o tu nevera que está conectada a internet y tiene un software suficiente para poder enviar solicitudes o interactuar con internet Entonces cuando se tiene un bodet, yo puedo hacer diferente tipo de acciones, no solamente yo podría hacer el mismo ataque desde os que es enviar solicitudes a un servidor para hacerlo caer, pero yo también podría enviar Correos infectados en gran magnitud O podría también, eh? Si estoy conectado con algún tráfico de un ftp podría tirar un tráfico pesado o hacer algún tipo de ataque es decir, el botnet te permite tomar control de un equipo y hacer diferentes tipos de acciones, no solamente ataques de obs, sino diferentes tipos de acciones y incluso hay lugares en los"
1797.900,1856.900,es-us,0.74051,,,"Renta botines es decir, tú Puede que no sepas Pero tú computador está infectado y de vez en cuando cuando lo prendes, pues es alquilado para que tu computador que es legítimo, envíe solicitudes y ataque a otras cosas que tú no tienes idea Entonces ipods que se alquila y me pareció interesante colocarlo acá, que no lo sabía cuando lo investigué em, al parecer Esto está duplicado, qué otro tipo de ataque hay, eh? Port scan es como su nombre lo dice, hay un puerto abierto. Hay un puerto que no está cifrado, hay una comunicación que puede interpretar Pues básicamente cojo el tráfico y empiezo a sacar provecho de ello para coger información incluso inyectar información, eh? Si no estoy mal también Es posible, pero se utiliza a través de un de un puerto en la comunicación que se tiene, eh? De diferentes servidores hago un monitoreo y eso podría ser una forma de ataque que que no quisieras tener, eh? También hay otro que se llama de infiltración."
1857.900,1917.900,es-us,,,,"Sí, es un poco más elaborado cuando está entendiéndolo, hay muchos tipos de infiltración, pero es cuando ya básicamente pueden acceder a tu equipo, pero hay diferentes formas de hacerlo con un phishing, eh? Podría ser si no estoy mal también del medio que aquí si les diré burradas haciéndole un poco, pero o sí había uno interesante que esto es un aprendizaje este este yo lo he leído mucho porque lo veo Acá hay aplicaciones, por ejemplo Android que al principio tiran una versión legítima una versión que funciona bien que hace lo que tú quieres que haga un jueguito ponle tú sencillo, pero después la guapa Nissan en términos de aprendizaje es conviertes algo que ya sabes que funciona bien y le metes un O sea ya ya sabes que cuando vas a actualizar en tu dispositivo ya confías en esa aplicación, pero la volvieron un arma y ahora empieza a ser traqueo empieza a bloquear empieza a robar datos, etcétera, etcétera, eso también es un tipo de de infiltración, hay diferentes tipos y ese es uno de los ataques que aparece por allí de"
1918.000,1977.500,es-us,0.86124,,,"Aquí está ilustración, vamos a ver cómo qué tipo podría ser o qué cosas podrían pasar ahí, eh? Ataques de web con Fuerza bruta. Eso es el viejo clásico Casi ya nadie nadie debería caer en esto ninguna aplicación decente que es, eh? Hay un login, le tiras un montón de contraseñas y alguna casa Sí eso podría ser un tipo de de web Attack realmente ya no debería pasar, pero me imagino que habrá uno que otro que no colocó las reglas de programación bien o de seguridad y te permite meter Cuánta contraseña, quieras sin que te permita número de intentos o que te bloqueé la cuenta o algo, sino le tiras le tiras hasta que estalla alguna incluso hay algunos diccionarios optimizados que tienen palabras comunes en claves que gente también suele utilizar otro muy interesante, eh? Ese poder injection, este se usa."
1977.900,2037.600,es-us,,,,"Incluso a la fecha Este sí los programadores a veces no han sido lo suficientemente juiciosos a pesar de que es algo viejo todavía pasa y es que cuando el el programa está conectado, digamos el aceite directamente con la base de datos. Tú puedes hacer sentencias sql que acceden o hacen acciones sobre esa, eh? Sobre esa base de datos a través de la interfaz que tú puedas tener esto puede ser a través de interfaz gráfica, pero también puede pasar con servicios acá se ve un poco como él a través de solamente dos guiones colocándolo en el username, eh? Si se dan cuenta con escobilla y eh iones dobles tiene acceso porque esto le permite tener acceso a la base de datos acá de pronto se ve un poco mejor en este gif, que es tenemos el nombre de usuario, que está conectado directamente a la sentencia sql y acá lo que esperaría que tú pusieras, pues es el nombre No acá."
2037.000,2096.000,es-us,,,,"Nombre y así haría funcionar buscas el nombre y a partir de eso puedes entregar los datos pero lo que tú puedes hacer es en vez de colocarle el nombre le colocaste una sentencia sql que actualiza el sql que se utiliza para consultar y a través de esta actualización de este web. Ahora tú que tienes la respuesta de la base de datos Y eso es un sql injection Entonces eso también lo tenemos acá. Vamos a ver cómo va, cómo funciona y el último que vamos a ver, es que se llama ftp que sus siglas significa file transfer protocol que son protocolos de transferencia de documentos que se usan mucho en las empresas más que todas las empresas viejas, eh, Y es entre comillas, una forma segura de tenerlo en comunicación directa con un repositorio de documentos acá también se podría hacer un ataque de D se llama ftp potable La verdad todavía no lo he estudiado bien a detalle, qué es lo que hace? Pero quería mostrárselos para poder."
2096.900,2156.700,es-us,0.81019,,,"Que no, solamente son ataques a través de servicios, si no hay diferentes canales, no solamente es un ataque con un res, si no puede ser un ataque con ftp, incluso creería yo que podría existir alguno que sea con correo, eh, Es decir hay varios ya que si se dan cuenta hay otros que que en realidad no he terminado de estudiar, pero los vamos a ver más adelante y vamos a sacar provecho de ellos todo esto para ver qué diferentes tipos de ataques podemos tener tenemos algunos que podrían tomar el servidor otros que nos permitirían ganar control del servidor esos podrían ser los dos movimientos que podemos colocar en el atacante ya en el que defiende podríamos moderar algo diferente Cómo colocarle un firewall, diferente o colocarle más seguridad auditoría, etcétera, etcétera, eso podríamos también modelarlo más adelante hasta ahí bien dudas preguntas o todo bien silencio. Estoy listo listo."
2156.900,2216.900,es-us,0.91200,,,"Para adelante entonces listo Entonces qué sigue, eh? En la sesión anterior también habíamos visto un término que se llamaba, eh? En Venga es algo nuestro nuestro equivalente, que ya hemos usado en proyectos anteriores, era el Warren que se lo usamos para los colores de los carros que era básicamente a través de palabras o una oración pequeña puede entregarle un orden en un espacio vectorial que eso era lo que hacíamos acá hace bastante bien que era como color rojo con rojo oscuro Entonces el rojo oscuro seguramente estaba entre el rojo y el el la palabra oscuro o color negro Sí entonces ese modelo ya estaba pre entrenado y lo que nosotros simplemente hacíamos era títere la palabra y el mismo te entrega un vector en un espacio de"
