Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
599.000,658.900,es-us,0.81617,,,"Sirve como puente para conectar otros dos Entonces si se dan cuenta, por ejemplo este que está aquí en la mitad sirve Cómo es el que es el más importante porque sirve como puente para conectar el resto de los dos y ese que más puentes me permita a mi general, o sea todos los todos los pats que yo voy como eh, generando con los waltz es decir con todos los caminos que voy haciendo a través de los dos, es el que más participa por allí pasan todos Entonces como un pueblo por el que tienes que pasar sí o sí, pues para llegar al destino es como la ciudad principal boletín, podría interpretarse de esa manera, necesitas pasar por ahí para llegar a la otra ciudad Ahora sí, vamos con clones, que es, eh? Se podría entender muy parecido a este pero, eh, En vez de ser como puente el básicamente a partir de él, qué tan fácil es llegar a los demás nodos y que el pad sea muy corto, es decir que tenga un acceso muy directo a los demás nodos a pesar."
659.000,718.200,es-us,0.80031,,,"Que no haya un acceso directo Sí ya cuenta es diferente a los a los grados, porque a pesar de que tiene cuentas y tiene acceso directo a estos de acá Este nodo de acá tiene más acceso directo al resto de los nuevos porque tiene que haber menos pasos en ese Word para llegar a ellos Entonces esa podría ser otra otra forma de de interpretar esa centralidad que tanto acceso tengo yo a todos los nodos sin tener que pasar por tanto intermediarios. Si no voy muy directo ahí al al resto de los nuevos es otra forma de ver el, eh? La eh, la métrica de la centralidad y ya ahora sí vamos con el que podía tomar más tiempo de entender, pero que intentaré que sea bastante sencillo, eh? Qué es este de Einstein ella centrality que viene de los n vectores que se hace solo vieron en en álgebra, no sé, me asusten tranquilos es matemática, pero lo vamos a entender de forma."
718.900,778.800,es-us,,,,"Intuitiva intentaré, Qué beneficios tiene como lo dice aquí el texto es que va a encontrar que también conectado Estás con los demás, pero también de una forma global no solamente un poco local como el resto de los demás, sino que interpreta todo el grave. Eso es lo que lo que hace los nb vectores Entonces vamos a empezar con un término que también va a ser puro matemático, pero vamos a simplificarlo porque va a empezar con este término Nuestro objetivo, es encontrar esta centralidad este tipo de centralidad que no solo considera local, sino el grafo completo em, pero también, eh? Tener en cuenta que lo que vamos a ver en este momento que es la plaza en even vectores y demás funciona para muchas cosas más como para agrupar clusterizar y demás porque a través de la playa no y con los n vectores básicamente lo que"
779.000,838.500,es-us,,,,"Vamos a hacer es hacer un incoris Entonces primero para entender la clase, No qué rayos podría hacer la clase de no sabemos que es como la doble derivada de la función, que no sé qué y bueno uno ya quedaría y como comprendido Pero qué rayos es entonces acá en este video lo colocan muy de una forma muy sencilla, que si se dan cuenta Esta función, es una función en plan 3D y básicamente la interpretación de la plaza no es lo que está justo las flechitas que podría decirse como la tendencia se lo vemos como un fluido la tendencia que tendría en esos fluidos dentro de esa función Por qué tendrías esa tendencia, si se dan cuenta aquí habría como hueco y aquí habría como una montaña. Entonces aquí de pronto la interpretación sería."
838.900,898.700,es-us,,,,"Al revés en el sentido de que uno esperaría que sí es un hueco, Pues el agua va Pero en este caso, simplemente está como invertido según la matemática que hice discúlpeme si lo digo un poco torpe, pero intento que sea más intuitivo que otra cosa, pero básicamente es en las flechas de los fluidos cuando está esta montaña que intenta llegar o a ese pico principal ahí, cómo está pintando el muchacho hay como una tendencia de esa de esa función en llegar a ese punto de de ese fluido que se puede interpretar y pasaría lo opuesto con la parte que está profunda habría un desplazamiento, pero básicamente Qué significa esto que estamos logrando hacer un corine de esa función poder interpretar esa función, eh, atraer a través de Se podría decir los cambios que va teniendo como el movimiento que va teniendo la forma que va teniendo calculando el doble."
898.900,958.800,es-us,0.80711,,,"Aquí sí disculparán si hay un si alguien matemático de esto pues que nos corrija La idea es aprender pero más o menos es la la idea que hay detrás que la plaza no nos permita nosotros encontrar este este incógnito está este resumen de esa esa función que vamos a trasladar esa misma idea a los gráficos, Vale entonces la aplana Tendremos que calcular en la plaza, no, eh, las matrices que componen ese ese grado que sabemos que tenemos tres una viene siendo la, eh? Échense ellas y Matrix que es la Matrix de proximidad de hecho, déjame aquí colocó otra vez no la tenía preparada pero a ver si la encuentro."
959.000,1018.000,es-us,0.81130,,,"Obviamente que son las tres que que teníamos que hemos la sesión anterior la encontré aquí está las tres matrices, pues aquí estamos que eran las tres matrices que se componían de las conexiones que se vendría siendo el eje, eh? Teníamos la de los nodos que cada nodo tendría unas características y cada puente tenía una característica entonces de ahí se generaban 3 grafos tres matrices que representaban ese nombre ese ese grafo Perdón yo creo que ya se había el cansancio de dns también Aquí lo puedo mostrar en otra imagen más amable, Sí justo aquí era la que está buscando que en este libro también ya sé aquí está."
1017.900,1077.600,es-us,,,,"Que el el SIM Matrix no representaba conexiones, teníamos la información de los nodos y adicionalmente creo que es la imagen está más completa arriba, teníamos la información de los puentes con la matriz que vamos a función que vamos a trabajar en este momento viene siendo con la agencia Matrix que simplemente representa las conexiones que tienen los los lados en el gráfico en este caso vamos a utilizar para simplificarlo la primera versión, una conexión bidireccional es decir, no hay una dirección sino hay una relación mutua entre esos dos componentes Recuerden que puede haber una dirección unidireccional como pasaría en en los papers que se referencian a otros papers, pero por ejemplo, una relación de amistad ambos somos amigos no hay como una dirección en esa relación que tenemos los dos listo Entonces el aplastado, nos entrega esta información que es como el licor el el resumen."
1078.000,1137.300,es-us,0.78593,,,"Lo hacemos a partir de la matriz, eh? Que es en Edith Matrix que es la que nos representa las conexiones de los dos que tienen ese grado Y de esa matriz. Nosotros podemos sacarlos n valores y en el vectores Pero entonces otra vez. Venga, ya me dijo Más o menos que era en la plaza, no más o menos tener una idea es como un resumen del grafo, pero ahora porque a mí me interesa sacar estos datos que es la fórmula matemática vendría siendo así que se vería como una matriz que se multiplica por un vector Debería ser igual. A eh, una regla de constantes que se multiplica por el mismo vector Y a partir de ahí sacó los mini vectores, pero Qué significa esto y para que se haga una idea, esto sería la forma que tendría nuestra matriz de conexiones que vendría siendo el Legends que se está acá lo multiplicamos por un vector Y eso Debería ser igual a un arreglo de"
1138.000,1197.900,es-us,0.79119,,,"De de n valores o un arreglo de constantes que se da cuenta está es una matriz diagonal que se multiplica por el mismo vector Y ambos deberían ser iguales Ya vamos para allá, Qué significa esto qué rayos significa Esto entonces este vídeo este canal de YouTube ya lo he recomendado también que es, eh? Triple Blue One Pro yo creo que todos hemos visto videos de este análisis, muy bueno en lo que hace él explica de una forma bastante buena que significan los n vectores n valores y lo hace, eh, A través de una transformación de espacio vectorial, Qué significa la transformación de espacio vectorial les va usted a ver para que envíe todo una animación que que lo representa bastante bien Creo que está por aquí, es que tienes un espacio vectorial normal, pero la aplicación la transformación, pero al espacio completo entonces aquí se ve bastante, por ejemplo."
1198.000,1257.400,es-us,0.78153,,,"Esto es una transformación de espacio vectorial que puedes modificarlo y justo. Ahora lo está haciendo con funciones lineales Pero esto podría ser con funciones. Incluso más más complejas Pero entonces el espacio se mantiene si lo vemos como una imagen, eh? La forma en la que yo mejor lo entendí cuando estaba en diversidad entre, eh? Leyendo sobre esto es hay una imagen que tiene así normal y quiere torcer un poco crees que esté como en diagonal, sí o quieres estirarla, quizás o quieres rotarla para ese tipo de tareas se aplica una transformación de espacio, eh? Vectorial. Eso es álgebra. Básicamente Pero entonces para pasar de esta de este campo a este campo. Yo necesito como este conector no esta operación que me permite pasar de aquí a allá y tener esa transformación Sí esa operación que se hace en el medio es"
1257.900,1317.600,es-us,0.81501,,,"La que podríamos resumir con los n vectores y n valores que es a este vector o este, eh? Este dato que tengo en este punto multiplícalo por esta matriz y por este vector vendría siendo el el ineval y el n vector y como resultado va a tener el espacio transformado y usted necesita Sí eso es básicamente lo que hace los en efecto el seno de valores Por qué rayos es importante esto en grafos, porque lo que nosotros queremos es tenemos el resumen. Queremos sacarle como estos componentes principales que pueden sacarme El el cómo lo explico bien como el corazón de ese resumen, o sea, ya hacerle el resumen completo sacar las bases de de ese encomi, que estoy haciendo de ese resumen sacar los Pilares principales que representan."
1318.000,1377.200,es-us,,,,"Cómo están conectados los los nodos, eh? Que representan Eh ya vemos más adelante la importancia de cada uno de esos dos y ahora una animación que nos permita entender Pero qué se entienda que por eso usamos la placeada o por eso usamos los inventores, los señaladores Y eso más o menos es lo que significa en este contexto listo, eh? Más allá de la matemática, que hay va a estar en los libros, eh? Que a veces duele entenderla y demás Hay De hecho, estoy. Estoy sufriendo aprendiéndolo, eh? Quería mostrarles como una representación más intuitiva, de qué rayos significaba como venga usted me muestra esta vaina de la centralidad y un montón de cosas, pero cuando me metes la aplasia No yo ya me estoy metiendo un derrame cerebral, o sea, en qué me estás hablando, entonces la razón por la que no quiere calcular estos datos es por eso queremos sacar la información global del grafo, es ese resumen y Los pilares de ese resumen."
1378.000,1437.800,es-us,,,,"Vale entonces de esa manera Eh Esto ya es un poco Ah mi interpretación de cómo funcionaría porque no llegaba ya cuando ya tienes las bases de cómo funciona el grafo, Pues si llega algún nodo O si quieres predecir algún algún puente o demás, pues es más fácil porque ya tienes este resumen principal de esa información de cómo de cómo está construido ese gráfico listo igual recomiendo el video para que lo vean, eh? La matemática de igualdad es allí en realidad la matemática, si no es que me asusté meterme Solo que me me asustas más decir algo que no es Sí yo todavía le doy mi interpretación lo mastico ya cuando esté más elaborado seguramente lo repasamos si se acuerdan de esto está Pues aquí ya metemos un poco la la matemática, pero por ahora como estamos aprendiendo así a ritmo, durito Todavía no he llegado a a interiorizarlo como para decirles vea."
1437.900,1497.600,es-us,0.70702,,,"Esto aquí la matemática es esta, pero sí, a nivel de intuición creo que sí he logrado, eh? Falta pulirlo, pero he logrado como un buen resumen de lo que de lo que podría significar listo. Entonces De hecho acá Este vídeo También un ayuda a entender básicamente que en la plaza no, porque queremos calcular estos inyectores y demás tiene valores y acá el el man también lo hizo Pues en en la plaza, no, eh? Es como el incode de todas las interacciones que tienen los nuevos ya de una forma global de una manera global Entonces nos resume como toda esa información acá. Él lo explica y también habla el tema de los electores y tiene valores y así más o menos se podría ver en una animación. Esto es un grafo muy sencillo y 10 nodos y si se dan cuenta que veía que voy conectando los nodos y voy creando más puentes los n valores, eh? Van cambiando."
1497.900,1557.300,es-us,0.77992,,,"Es básicamente lo que acabamos de decir la representación global de ese gráfico quizás esto no sea tan tan directamente, eh? Algo que entendamos a la primera porque pues si no es no es tan intuitivo como Macro operation es lo que trato de decir pero que se entienda que es como ese resumen de esos Pilares que tiene el grafo de cómo funciona de cómo está conectado Y a medida que se van creando interacciones, pues ellos también se van viendo modificados porque el resumen va cambiando Entonces esto que aparece acá lo podríamos resumir en estos valores que son los n vectores y los INE eh Y acá. Un ejemplo de cómo se vería de pronto la comparación de usar un eh? Central que es por ya Recuerden que digre es que tanto estoy conectado, no sí, estoy muy conectado con todo el mundo, Pues soy más importante, eh, Comparado con aines, value sentral que es"
1558.000,1617.700,es-us,0.76163,,,"A partir de la lesión de valores cálculo de una forma global, qué tan relevante eres tú entonces acá? Si se dan cuenta, pues la diferencia es notable acá, se veían un montón de de verdes alrededor, en este caso los vértices de pronto estaría de una forma, eh? Espacio es una forma diferente el rojo al parecer se mantiene que es el principal de acá, No hay naranjas, no hay ningún que sea tan relevante como un pico, o sea, el más importante por gran diferencia es este y cuando uso uno otro traba no sé, pero yo me imagino que ahora no aplica una aplicación para uno y otro tendrá como siempre en programación, eh? Ventajas y desventajas que ofrece un enfoque o incluso otro ese será el, eh? El momento de decir cuál uso pues a partir de lo que quieres calcular o lo que quieres hacer en este caso, eh? Para encontrar la centralidad este tener algunas ventajas sobre otras, pero que vean que hay diferencias, no los morados y tienden a ser bastante parecidos acá."
1617.900,1677.900,es-us,,,,"Yo me atrevería a decir que este me pareciera una representación más fidedigna de la centralidad como a Ojo esto no no tiene nada que ver con alguna métrica o algo así a Ojo Me parece que este lo representa mejor que este este que era como muy esparcido, no, no me termina de convencer Pero bueno para eso sirve y también Para qué sirve este ya es un ejemplo, eh? De un grafo que sirve para reutilizar encontrar dos grupos. Esta es un ejemplo muy muy básico también lo vamos a ver aquí en el videíto, eh? Pero sirve para poder a partir de esta interpretación global con el apasionado con Los inyectores y demás pues encontrar esta televisión. Yo estaba leyendo la documentación de la librería, que estamos usando al parecer eso también ya está hecho igual que como cuando utilizamos pythor que hay muchas cosas, que ya están hechas por debajo, No necesitamos como enfocarnos tanto en en en en detalles sino en la"
1677.900,1736.900,es-us,0.70703,,,"No cómo que se recalcula y hay cosas así entonces simplemente teórico informativo, eso es lo que yo diría Ah bueno, aquí también está la animación, hay algunos que se me está escapando Perdón acá otro ejemplo de cómo se utilizaría tenemos un grafo. Queremos partir los dos Cuál es la mejor forma de partir los dos, pues a partir de leyes en Matrix calculando la placiada que nos entrega esta visión global y nos va a entregar un mejor resultado quería meter este la plaza de nuevo sí o sí, porque me parece súper importante como pueden ver tiene más aplicaciones de aquí en adelante porque también te ayuda a predecir acá por ejemplo, eh? Lo que logra hacer es ya a partir de estas métricas. Ya voy a empezar a encontrar estos grupos y esto se podría ya interpretar como grupos de amigos grupos de servidores grupos de de este tipo de cosas quizás a partir de los nb vectores que era lo que les comentaba."
1738.000,1796.600,es-us,0.79141,,,"Eh, aplicaciones, ya veremos más adelante, pero al parecer el tema es bien importante Entonces igual, ahí está el libro donde también se habla del tema Ya esto es con matemática acá la presión normalizado, no Quiero meterme mucho en este detalle, porque es un poco más, eh? Ya si se quiere meter, básicamente, eh, La idea, es tener esa interpretación de cómo funciona y qué es lo que estamos sacando, qué datos Y qué bondades tiene? Yo creo que la próxima sesión ya estudiando lo más a fondo. Me atrevería a a tirar datos más precisos sobre estos n vectores, específicamente y como para que rayos sirven porque ya se empiezan a ver cómo las aplicaciones utilizar la plastia y ese tipo de cosas que es como ese resumen del grado, eh? Complexión Bueno hay un montón de cosas y ahí voy ahí voy dándole Ahí vamos aprendiendo."
1797.900,1857.600,es-us,0.74234,,,"La próxima sesión va a estar más chévere, va a meterle el acelerador esta semana estuvo dura del trabajo, así que se hizo lo que se pudo por ahora chicos por ahora Eso era lo que tenía preparado tienen dudas preguntas ahí par de cositas más que hay que tocar, pero no sé cómo se sienten con el tema. Entonces Dios también conociendo un poquito, pero escuchando perfecto, igual ya saben levantan cualquier mando aquí estamos aprendiendo va a meter la fecha para que pueda entregarles argumentos más sólidos, sé que es un tema complejo, pero ahí vamos dando pacientes, em listo avances ahora sobre el proyecto como tal que que nuestro enfoque en la sesión."
1857.900,1917.800,es-us,0.77228,,,"Era bueno, tenemos esta herramienta llamada foca en la que intentamos, pues tirar a un a un en Point a una página web y coger todos los todos los datos extra del metadato para poder ver cómo están conectados todos los computadores todas las impresoras todos los usuarios, si había uno que otro y demás Eh no tuve tiempo para testearlo Cómo me gustaría esta semana el de foca Pero en cambio encontré datos reales, que eso es, eh, Cómo estás Cómo nuestro Plan B si no podemos llegar a a tener un una extracción desde una fuente real por nuestra cuenta está por hacer el el Data set que nos funciona que es un Data set dedicado a intrusión, eh? Detección de impresión y básicamente contempla el tráfico, eh? Tiene Leave tiene las interacciones tiene el tipo de ataque diversidad de ataques por acá muestra, eh?"
1918.000,1977.800,es-us,,,,"Los sistemas operativos, por ejemplo los atacantes son un kalley un sistema operativo kali y un Windows por aquí tenemos las víctimas que es un web server ubuntu hay varios ubuntu y demás y aquí, eh? El lunes hicieron una actividad de semanas normales. Eso podría servirnos que básicamente hay que humanos normales serían los puentes que tendrían estas conexiones de cada uno de los servidores como interactuar entre ellos pero también en los siguientes días Pues hay ataques de fuerza hay ataques de Oz eh? En el siguiente día que es bueno estoy en el miércoles por aquí el jueves, eh? Web Attack Fuerza bruta, este no lo usa no sé qué es exactamente escribir el injection que este es muy común y ese tipo de cosas serían nuestras conexiones entre los servidores que serían estos puentes los nodos vendría siendo todos estos sistemas operativos que representan"
1977.900,2037.800,es-us,,,,"Es un un se observe básicamente acá tienen incluso su su dirección IP y las interacciones que tiene entre ellos, pues serían estos esta Data que atacó tal día a tal hora con tal tipo de ataque y demás Entonces el Data c, ya lo descargué, eh? Lo he estado revisando, lo pueden descargar también Aquí también lo va a hacer y y es como los datos que podríamos usar en llegado caso, que no encontremos la forma de usar foca y suficientes datos para hacer algo, entonces aquí va como el progreso de la recolección de datos Y ya, eh, Ya el siguiente y último tema sería el de Machine learning para computadores cuánticos, que ese también ese tema está bien bacán, pero no sé entiendo hasta"
2037.000,2096.800,es-us,0.65050,,,"Una duda solamente este recurso ya lo habías enviado. Es que no he tenido tiempo de verlo, pero creo que ya habías enviado para ver el video cierto Cuál de todos los videos los que explican lo de la plazas y déjame como para verlo para la próxima clase, a ver si lo coloco así en la lista ahorita déjame terminar la sesión y creo está lista de videos así como de información listo, listo, listo, chicos, si no ya para cerrar, eh? Que se han preguntado cómo fue esta reunión que se hizo The Machine learning con computadores cuánticos Uf no le tenía fe bastante buena, eh? Camilo me acuerdo del nombre del Muchacho eh, sabía el tema bastante bien."
2096.900,2156.600,es-us,0.82460,,,"Para resumirlo, cómo funcionaba como la idea lo hice, eh? Tenemos lo que es computadores cuánticos los sumamos con Machine learning Pero entonces de pronto con computadores cuánticos que ustedes saben qué parte de este experimento que se hizo que es como el de la doble rendija que querían definir si un foto de luz era una partícula o era una onda porque cuando no lo veías funcionaba como una onda, eh? Cuando lo medias es una, pues como una partícula cierto, entonces acá, eh? No me acuerdo como experimento, no sé cómo se dice rendido en español sí que es esto básicamente aquí la foto lo hice bastante cuando lo mides funciona como una partícula y si lo tiras tiras partículas así."
2156.900,2216.600,es-us,0.79495,,,"La doble rendija, pues te va a impactar dos dos columnas No porque se va a ser el patrón si quieras una pelota, pero cuando no lo mires, eh? Funcionaba como si fuera algo que es, eh? Funciona como una onda de probabilidad es decir, puede que termine en el centro Pero puede que también terminen algún costado pero con cierto nivel de probabilidad Entonces el más nos explicó, básicamente Cómo funcionaba, eh? Qué beneficios, Tenía algo llamado, eh? Cupid's, que es el término de bit, pero en el mundo cuántico de hecho de haber sido podemos colocar que sería bit versus bit. Mira aquí está perfecto. Este este fue esta fue la imagen Sí me acuerdo bastante Esto me gusta más está porque está coloreada. Ya van a ver Por qué un bit en el computador clásico."
2217.000,2276.400,es-us,,,,"Cero yo ese es el que usamos incluso para Machine learning en el actual, eso es puro servio, nos dándola toda, eh? Pero con un qubit, tú puedes tener, eh? Más bien una probabilidad que no solamente encierra el cero y uno sino que encierra más información a los costados sí Y aquí no, ya empezando a ver cómo los beneficios que tiene que es no solamente depende de de ceros y unos si no puede tirar es una probabilidad de que sea este valor, o sea el otro, pero no es un valor discreto no es un valor cerrado es una probabilidad y nosotros, eh? Aquí ya haya empezado a ver como un poco el término, eh? Del beneficio que le sacamos el auto en Corea que el auto incurre lo que intentaba era simular una una distribución similar una probabilidad es una distribución de probabilidad en vez de utilizar valores discretos, eso es lo que nosotros hicimos con el space autor."
2277.000,2336.100,es-us,0.83079,,,"Eso le agregamos Ezequiel divergens y toda esa vaina en el centro para que funcionará más como una como una función, eh? Que con valores discretos acá empezaba como la idea de rondar de que funcionaba así y efectivamente Era uno de los beneficios que tenía que era Eh ya no ya no necesitarías solamente ya podías meter información más compleja es como yo lo resumiría Ya no tendrías que entrar un valor completamente discreto Como por ejemplo, quieres meter, eh? En tu modelo la edad Sí entonces por lo general, Pues tú tienes es un montón de datos de edad correcto que el modelo al entrenarse pues encuentra estos patrones que a partir de la edad que se yo calcula el peso Una vaina así pero ahora directamente según lo que le entendió el muchacho a Camilo"
2337.000,2396.800,es-us,0.82232,,,"Le podrías meter la distribución completa? No solamente un valor discreto, sino vea da la distribución de que podría estar en este Rango de edad o algo así era lo que más o menos yo entendía, pues esta Va a ser la probabilidad del peso más o menos, cuánto peso Podría tener y podría ser un Rango no podrías no tendría necesariamente que ser un valores exactos, sino podría ser un Rango y un Rango completo Entonces esto lo que era Era muy bacano, porque ya podías modelar el mundo con los datos pero de una forma más completa que incluso las probabilidades que no son tan comunes, pero que aún así interactúan te podrían arrojar un valor que podría ser bastante cercano a la realidad, Porque lo toma como desde Yo diría que es de Cómo es el dato más, puro que el dato más puro no suele ser una fecha un un un dato discreto como que dices la persona quiere tratar, sino a veces es la distribución de estas personas que tienen."
2396.900,2456.500,es-us,0.77512,,,"va a estar o sea la probabilidad de que tengan toda esta hay quizás me estoy enredando un poco, pero era uno de los términos que me me llamaba más la atención que podías trabajar con estas interacciones más completas para que se entienda de pronto un poco mejor ahorita que vemos cómo esté esta imagen de las interacciones de cómo que funciona como ondas imagínense como una onda que no solamente estás modelando estos puntos discretos, sino que ahora puedes encontrar relaciones muchas más complejas en todas estas variantes que hay incluso más precisas, eso era una de las cosas que me llamó mucho la atención cuando lo explico también explico cómo los principios de la física cuántica que una cosa llamada superposición que una cosa llamada, eh, Como el efecto fantasmagórico ahí a distancia era una habitación que también tenía ciertas aplicaciones e incluso él decía que hay unos algoritmos de Machine learning completamente dedicados a el Hardware"
