Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
599.000,658.800,es-us,0.81160,,,"Sus, el que predice el valor que predice entonces todos deberían estar sobre este eje 0 entonces deberían estar muy cercanos, porque el error tendería ser pequeño, eso es lo que significa en esta página, vamos a encontrar que hay diferentes, hay muchos tipos de de distribuciones en esos residuales que te pueden decir a ti, por ejemplo, si hay falta información si hay algunos momentos, por ejemplo para los carros altos, los precios varían mucho más es decir, hay más error, pues puede que en los en los precios en los carros que valgan mucho allá de información perdida, eso te lo podría sugerir y hay varios comportamientos. Hay muchos que pueden se pueden estudiar en este momento para mantenerlos. Siempre no lo vamos a explorar. Solo quiero comentarles que justo antes de la inferencia. Esto también se puede hacer para tu evaluar, que también lo está haciendo tu modelo en este caso es regresivo, sería con este tipo de tareas, pero si es de clasificación o si es de otro tipo hay otras métricas, hay otros gráficos que utilizas para hacer la misma idea por"
659.000,718.300,es-us,0.72660,,,"Acá te tira un layers acá Todos deberían estar cercanos a cero, pero por aquí hay un loco que me quedo aquí muy muy lejos, entonces por ahí quizás en la limpieza de los datos me falta hacer un ajuste. Eso es lo que te podría decir esto básicamente, eh, Y eso te ayuda a mejorar el modelo ese tipo de de métricas, eh? Nosotros solemos comparar también con seis Maker stagemaker, tiene también justo esto, eh? Santiago Sí señor César eh, Te hago una pregunta a la hora de de construir la base de datos ustedes y arrastran toda la información sin Buscar balance, entre carros baratos de mediano, precio y altos o o así tal cual lo que venga y entrenan con lo que vengan obviamente hacemos una limpieza, eh? En el pre-proceso hacemos Cómo están empezadas likes, que sería Si ya hay uno muy raro si hay grupitos muy escasos, chao, por ejemplo también si tenemos uno que es un treasure, eso está en el código que si no hay."
718.900,778.900,es-us,0.76303,,,"Carlos de una marca específica esa marca no se evalúa se descarta porque no hace parte de pues no tenemos suficientes datos para predecir correctamente el precio que maneja Sí ese tipo de cosas se hace Sí señor, pero la información como bien problema real es justo la idea problema real solución real Eh entonces, eh? Nosotros hemos usado 6 Maker como si podemos ver el dashboard aquí en alguna imagen porque no tengo 6 Maker uso de la presa pero no no lo tengo como directamente pero sí que hay una parte en la quinta tú Incluso le Puedes configurar que haya, eh? Ya creo que me acordé cómo se llamaba reyes, que es donde te tira los artic packs de tiráspol manualmente creo que es acá en las que puedes definir manualmente se la"
779.000,838.500,es-us,0.78963,,,"Ayuda sí, acá se crean las versiones del modelo Pero hay una parte donde aparece actions que es este de acá preciso una parálisis, pero en este actions, tú puedes definir manualmente, si quieres que se despliegue o no ese modelo con base a la revisión manual, que tú haces algunos modelos, Tú los puedes tirar automáticamente no hace falta que hagas una revisión porque listo con las métricas que me tira Puede que sea bastante bien, pero si necesitas una revisión manual porque hay que ser cuidadosos aquí seis Maker te hace como todo esto fácilmente, entonces listo Esta es la parte como previa justo antes de ya la diferencia Entonces ahora sí saltemos como un poco más a la diferencia, de qué se trata Aquí voy a ir cerrando, si no, esto se me hace un poco o mentiras, no cierro porque a veces me me voy para atrás y después se me pierde la la ventana. Entonces, Qué es qué es la inferencia y digamos que el ejercicio se entiende mucho con este con esta imagen."
838.900,898.500,es-us,,,,"El entrenamiento es la cocina donde preparan El plato donde te hacen la hamburguesa, dónde te hacen el perrito caliente y la inferencia es donde ya te lo sirve para que tú lo consumes que ella tiene la diferencia Pues tendrá sus condiciones diferentes, pero estará muy relacionado con el producto que entrega la cocina sí, eh, Y eso es lo que vamos a ver hoy, eh? Aquí se alcanzan a ver en esta documentación, eh? La pueden ver en internet también, eh, No hay como un libro dedicado a esto O al menos en démelo Ops Quizás sí, pero yo no lo he revisado ni nada, eh? Pero en internet en cuenta como el de la tecnología de inferencia como sus retos sus configuraciones que tiene diferente aquí, por ejemplo, hacen la extensión que es cuando la diferencia Es cuando básicamente se usa el entrenamiento Pues cuando Se entrena el modelo con los datos em qué se necesita o que utiliza Pues el Data source cambia porque ya no utilizas el Data shows, que usa el entrenamiento Si no usas lo que me envía ya el usuario final que es como por ejemplo."
898.900,958.800,es-us,,,,"Mostrándole los frohms a chachi, piti, eso es lo que sería en el caso de precio y los precios del carro, pues nos tirarían la información del carro. Nosotros necesitaríamos entregar Pues el precio no sería la idea el Host dónde va a funcionar, eh? También a dónde se va a enviar esa información, eh? Quién va Quién lo va a recibir si es una aplicación móvil si es una aplicación web es un documento que simplemente entregó, hay diferentes formas esto lo vamos a ver que esto va a estar interesante, eh? Dependiendo del modelo Nosotros hemos entrenado 5 y acá nos sirve también genial, eso dependiendo del modelo va a pesar más va a necesitar más recursos con esto también va a necesitar más energía más memoria o menos memoria va a ser más rápido va a ser más lento va a permitir mayor volumen de consultas, eh? Todas esas consideraciones uno las hace al momento de desplegar un modelo digamos que en el en el de carros es un servicio constante constante constante constante constante y necesitamos que la respuesta sea muy rápido hay millones de personas que lo usan."
959.000,1018.800,es-us,,,,"Bueno 1200 lo que sea quizás un un cactus Sería mucho mejor, eh? Utilizar una red neuronal porque es más rápido Entonces en ese caso es más rápido. Quizás el consumo también es menor. Entonces me sirve ya cuando utilizas modelos de The Machine learning, eh? Tienes que hacer este tipo de consideración como el volumen que lo usa, aunque las personas debaten que han tenido experiencia con bacon, sabrán por dónde van los tiros y Ah bueno aquí como lo lo que les comentaba los retos que se tiene la infraestructura de Los costos, eh? La latencia que tanto le estoy pegando, pues al alcohol para que me responda hay diferentes estrategias como Que responda de una vez o Que responda por batch, que es por ejemplo, eh? Lo utilizo y me tira la respuesta mañana en la mañana, porque por la noche se va a ejecutar donde hay menos tráfico cosas así Eso se puede también realizar seis."
1017.900,1077.500,es-us,0.77844,,,"Acceso automáticamente la versión que vamos a ver hoy es más light es mucho más sencilla, pero es para que se tenga una idea de cómo funciona Ah bueno la interoperabilidad es Porque algunos modelos funcionan con diferentes tecnologías esto ya es como un caso muy específico y Bueno hay más escalar lo que les decía en los cuellos de botella y alto nivel de control esto por ejemplo Chayo piti, lo tiene que tener bien no afinado porque pues todo el mundo usándolo haciendo y jugando y deshaciendo pues no falta que se te cuele algo importante y necesitas tener un buen control, aunque esto ya sería como, eh? Mls que sería el más bien la administración de esos accesos y sus servicios entonces Eh ya saltamos un poco más a la herramienta con la que usamos mostramos ya funcionando Cómo va la vaina para que se se vea chévere que usamos Epi por todos orgullosos de esta librería creada por por nuestro colombiano querido, eh? Vamos a usar esta"
1078.000,1137.800,es-us,0.79885,,,"Para poder hacer ese end Point Y tirar los los servicios también algunas imágenes para que sean de cómo podría funcionar a nivel de arquitectura, eh? Tenemos el modelo tenemos, eh? El elenco en el servicio tenemos el servidor que nos permite hacer el control y la gestión correspondiente de los de las respuestas de los repuestos y el response Y eso también se puede meter en un docker Ahí es donde ya podría funcionar un poco de una forma más modular siempre y cuando empecemos el tamaño fuera un poco pequeño, por eso es que ya se puede ver que se puede utilizar en dispositivos, se está buscando que sea más accesible desde diferentes, eh? Dispositivos. Entonces también se puede localizar y crear como ese ambiente aislado donde queremos que funcione, pero también ya se pueden hacer cosas más complejas que es, pues tengo me Back Dónde está funcionando, tengo mi Chrome que me conecto."
1138.000,1197.800,es-us,,,,"Entonces tiro las respuestas dependiendo de la interacción que yo tenga y pues esto funciona en un en todo un un servidor completo, no, eh? Pero para que entiendan que el modelo simplemente es una pieza más es un Script más un programita más que corre en donde lo vayamos a poner, vale Y por supuesto 6 Maker tiene su versión correspondiente. Estás naves son simplificadas dónde tienen el Point está con está comunicándose con el modelo stagemaker y por el otro lado tienes pues, eh, el S3 o cualquier base de datos que estés utilizando dónde estás alimentando el el modelo para que se reentrega y haga como el pipeline, si es necesario estacionarse es muy simplificado, pero aquí de pronto se ve un poco mejor, aunque la imagen está muy pequeña em donde ya le puedo meter funciones lambda en medio porque quiero que haga transformaciones de hecho ya ahorita vamos a ver eso Eh sí quiero que funcione por Bach para que funcione Pues por estos bloques que les comentaba en vez de una diferencia directa, eh? Y diferentes dispositivos."
1198.000,1257.800,es-us,,,,"De control para el entrenamiento el reentrenamiento y demás entonces puede ser mucho más complejo pero nuestro modelito es una parte de eh, del usuario final entonces echándole Candela la Cheli Candela tenemos que abrir postma y vamos a abrir el proyecto que se llama a los tres meses Este es el entrenamiento y este es el despliegue listo este les vamos con la explicación sencilla, de qué rayos estamos viendo Y por qué funciona, cómo funciona en este caso específico entonces, eh? Qué tenemos? Tenemos un mail el Main es, eh? Hace parte, pues de un servicio que se levanta, eh? Utilizando fase by. Es muy sencillo, eh? Donde tengo un startup y un Shot que es me va a levantar el servicio. Me lo va a pagar, qué va a pasar en estos momentos entonces en el estado, eh? Lo que por ejemplo, nosotros quisiéramos hacer al"
1257.900,1317.800,es-us,,,,"Usted levanta un servicio, es que me cargue todos los modelos, no que me cargué todo ese modelo que se va a utilizar activamente en este caso que no es Port bash, sino de transferencia directa queremos que se cargue Esa esa información acá se puede ver en el servicio, por ejemplo, acá se llama un un método privado ese método privado, lo que hace es levantar todos los modelos, pero aquí hay una cosa particular que es donde ya empezamos a ver, no solamente se carga el modelo de la predicción, sino a veces necesitamos cargar los modelos que se utilizan antes de la predicción los que hacen todas las transformaciones que nosotros hicimos en el pre-proceso para entrenar el modelo es decir el lenguaje, que utilizamos para transformar esta característica en específico, el work vector, eh? El hashtag todos esos se cargan también porque van a ser parte de el modelo, Qué pasa el modelo, me va a servir con la información por la que yo lo entrené en este caso sería."
1318.000,1377.800,es-us,0.73149,,,"Puros números todo lo que es modelo todo lo que es marca todo lo que es color todos esos tenemos que otra vez transformarlos al formato que el modelo espera Sí por eso es que también es la diferencia no solo se carga el modelo sino se carga todo lo que iba antes y entonces Incluso el el mismo Access Scanner que se utiliza para el alrededor neuronales, eh? Y aquí se cargan también el de imputación, por ejemplo que sé que se va acá y en day selection Forest ya miramos Ese es el de detección de anomalías pero ya miramos Por qué se carga ese también entonces qué pasa Ya los cargo y ahorita los utilizo que ya vamos a ver más adelante Cómo se utilizan cargo mis modelos de preprocess que son todos estos todos estos son los que yo utilizo para cargar mi modelo de procés y por aquí ya cargó todos mis modelos de de predicción en este caso Debería ser solo uno pero como estamos usando usando cinco este servicio va a funcionar para cinco para las cinco soluciones que tenemos actualmente Random Forest"
1378.000,1437.500,es-us,,,,"Cactus automed red neuronal con tensorflow Renault lunar compact Esa es la idea entonces todo esto en este caso, eh? Sí ya revisan revisamos el código en profundidad Se está metiendo en un json Y eso es lo que ya va a tener como memoria eso lo va a tener memoria ya cargados ya inicializados simplemente listos para desplegar y usar Entonces eso va a pasar en el estado de del servicio eso es lo que yo quiero que suceda en el estatus sello, Qué pena Es esa, eh? No sé si podrías, eh? Tomarte unos segunditos como para introducirnos un poco en esto de que es Otto ML Pues ahorita te entendí como que, eh era algo que te permitía entrenar múltiples modelos de distinta naturaleza al mismo tiempo pero aquí veo que estás llamando una única cosa no sé entonces a que hace referencia, por favor Gracias Claro eh es un, eh? Qué te diría te diría que es como un procedimiento."
1437.900,1497.600,es-us,0.73551,,,"No lo no lo llamaríamos de él, pero nosotros usamos este se llama Piper como un Script que utiliza muchos modelos para una tarea específica y coge tu cpu y lo estalla con toda esta sed, es decir, entrena todos esos modelos todos los modelos, los entrega haciendo el Spain descartando configuraciones, eh? Y demás y encuentra el que mejor funciona con las características es decir con los hiper parámetros que mejor funciona y ese Te lo entrego sí, los Entonces los modelos tienen que ser de la misma naturaleza o podrías entrenar yo que sé, por ejemplo, si estuviéramos haciendo clasificación, podrías entrenar un Random Forest y al mismo tiempo estar entrenando un un logistic o algo por el estilo Okay para la lista tu cpu y es talla acá una empieza a tirarle y empieza a descartar dependiendo del performance tiene también algunos algoritmos de optimización para decir. Ah."
1497.900,1557.700,es-us,,,,"No tiene no es prometedor con base a los resultados que ya tiene, no es prometedor descarto descarto el de Random Forest y me tiró con el otro eso también lo lo hace automáticamente desventajas, vas a gastar cpu o Exacto gpu, señor Julio de hecho, pues ahí Santiago y César Supongo que ustedes han hecho grips cierto en un solo modelo, por ejemplo, Quiero probar varias configuraciones de un Random Forest es de automail es como un grid para varios modelos utilizando varios, pues diferentes parámetros y gastando te Pues todo lo que pueda de tu cpu o bueno de tu gpu no estoy seguro también creo que la puedo utilizar Entonces como un grid Search con esteroides, Eh pues te puedes simplificar la vida, básicamente de acuerdo justo que lo dices, eh, eh, Incluso en los modelos que nosotros entrenamos por aquí estar en el pipeline. Creo que el que le hicimos eso fue cactus a catbus le tiramos."
1558.000,1617.700,es-us,0.78130,,,"Se llamaba Ah Pero esto es la evaluación retiramos lo que se llamaba que se usa el teorema de bayes para hacer en vez de eclipse hace con esto hay uno que también es evolutivo, hay otros que utilizan diferentes formas, hay Random pero sí, lo que hace el auto m escoger tu cpu y la la estalla con todos estos modelos o tu gpu y te entrega el mejor resultado Sí en en ese orden de ideas Entonces porque, eh? Parece que entrenas otros cuatro modelos Además del que te arroja, el el auto ML Por qué no estos otros cuatro modelos tirarlos dentro del auto ML porque no hacen parte de por ejemplo picard no te puede entrenar red neuronales y la idea. Nosotros hicimos estos cinco fue para aprender las bases de cómo cómo funciona sí es decir que es un hiper parámetro, Qué tipos de motos."
1617.900,1675.800,es-us,0.78120,,,"Fue la idea, pero todos hacen como por hacer el ejercicio académico, No no es lo que harías en la vida real Cuando estás trabajando con eso. Sí sí, claro, claro, aquí ya es más, eh? Aprender dependiendo las soluciones, entonces mira, te colocó un contexto Nosotros también llegamos a la conclusión auto emer, te entrega un buen el mejor performance el el mejor r. Cuadrado y demás, pero se demora día y medio mientras los otros se demoran creo que el que le sigue se demora como mediodía entonces si comparas en costos me compensa mejorar a veces utilizar el que se demora a mediodía porque el otro me va a valer mucho más de acuerdo, esas cositas. Era la idea, sí Entonces cuando se utiliza aquí en el en ya en el en el despliegue estoy cogiendo el mejor modelo que entrenó, eso les digo el mejor modelo, sí."
1677.900,1736.500,es-us,,,,"Recuerdo Cuál es, pero lo referente como tú en él, pues para que se hiciera la idea de que se guardó el mejor modelo y ese es el que yo estoy utilizando estoy utilizando entonces también se carga las redes neuronales tanto python como tensorflow todos esos los cargos los tengo a Jet memoria, listo hasta ahí sí, ahí ya resolví la pregunta sí, perfecto, Gracias listo. Bien, bebé Entonces ya cuando se utiliza el modelo, eh? Que Disculpen que yo aquí de pronto no hice una buena introducción de las carpetas empecé un poco más la Disculpa me tiré de una vez al Estado Pero entonces, qué tenemos en las carpetas sería el Api que es donde, eh? Yo configuro ledpoint, qué va a pasar cuando se ejecuta ese servicio, eh? Tengo el Core esto es como una configuración básica general que se usa para los servicios, eh? El valor del proyecto la versión, dónde va a quedar? Pues como esté en Point y las configuraciones básicas de carpetas y demás."
1738.000,1797.900,es-us,0.77995,,,"El manejador de eventos que es aquí donde se se hace el encendido y el apagado de el servicio Hay una carpeta que es ML model que contiene todos los modelos que yo ya previamente saqué del del entrenamiento y que fueron los mejores pero si se dan cuenta no solo está el modelo los modelos de de regresión que son todos estos auto m2 catbus y demás, sino que adicionalmente aparecen, eh? Todos los de pre-proceso todos los que aparecen con pre-proceso porque también van a ser necesarios antes de ejecutar mi modelo y adicionalmente hay uno que es un json que contiene la información relacionada a los modelos pero también alguna información que es adicional como posible estrés sol, por ejemplo, aquí se tienen recuerdan que yo les dije que habían marcas que yo tenía un límite si no hay suficientes datos en esta marca no predica esto es un dato que que viene acá porque cuando yo recibo tengo que validar él me tira de pronto qué sé yo un Bugatti y el Bugatti no tengo suficientes datos le digo en en la en"
1797.900,1857.200,es-us,0.83529,,,"Response Hey no tengo datos para para responderte ni para para decirte correctamente, Tírame otro o o inválido lo que quieras responder ese tipo de cosas se se pueden agregar también y hacen parte de la inferencia, si se dan cuenta ya se ven las diferencias con el entrenamiento usted ya es cuando se usan entonces aquí también algunas cuestiones de eh? Algunos no son hiper parámetros, sino configuraciones base que se hacen para poder hacer algunas transformaciones, por ejemplo para el color interior y el color exterior estamos utilizando work to vector, pero en algunos casos cuando el color no es válido, tenemos que reemplazarlo por un color neutro digamos un color base desconocido, se podría llamar entonces este es el tamaño de ese vector. Eso es lo que se está enviando cosas, así ya podemos entrar en detalle más más adelante, pero que sepan que también puede haber un archivo de configuración que me dice a mí, eh? Límites o cosas que se tengan que agregar, vale?"
1857.900,1917.600,es-us,,,,"Eh, los modelos este es, eh? El objeto que contiene el request que va que va a recibir Eh mi servicio en este caso ya lo vamos a ver de pronto. Se ve mejor en el postma, que es acá. Sí es este de acá, por ejemplo, tengo es un json que tiene el tipo de modelo que quiero ejecutar aquí es donde yo le tiro Ah tíramelo con red Honda de PayPal tíramelo con etcétera, etcétera aquí obviamente, eh? Es porque estamos utilizando estas diferentes configuraciones, no, en un solo servicio del mismo del mismo modelo que hace lo mismo pero, eh? En el futuro Pues sería solo un modelo si usted ya lo tienen en producción, pues ya tengo el modelo y no haría falta esto, pero por ejemplo, acá tiró la información de los datos que es, eh? El año el modelo el color interior color exterior, eh? Cats, creo que la categoría no me acuerdo el tipo de combustible y si se dan cuenta todo esto viene."
1918.000,1977.400,es-us,0.80969,,,"Cómo el cliente lo enviaría, no vendría con números nada Nosotros tenemos que hacer esa transformación justo antes de usar el modelo. Eso es lo que también vamos a ver se tiene todo este raid aquí yo agregue este adicional Esto fue más informativo también que son los precios correspondientes a cada uno de estos ítems, el precio del ítem 1 y ten 2 es decir arroz carro tres carro cuatro tenemos cuatro precios y la idea es que ahorita comparemos con estos precios, pero no se usan para nada en el servicio, son simplemente los tiré, pues para que se detengan allí a la vista y hacer más fácil la comparación eso que acabamos de ver acá, pues se inicializa acá utilizando, eh? Pydantic es como impar impar python y te permite Pues que que haya una validación del tipo de dato que esperas no, entonces en algunos esperamos enteros en otros esperamos texto categorías streams entonces hacer esa validación."
1977.900,2036.700,es-us,0.76447,,,"Y el servicio como tal final, pues tendría una lista de objetos carro que son estos de acá, que son pues estos mismos jason's que aparecen acá de cada uno de los carros en una lista que sería, pues este Cars de ira, sería este mismo de Cars de Irak eso es la idea, eh? El de precios les decía que era inútil, pero simplemente se inicia, pues para que no me tiré error en la validación, eh, Y el response que viene siendo una lista, Pues de precios que correspondería a los precios que que predicen no de desde acá, Eh Esto tendría modelos este postman Collection esto también es netamente, no se usa en el proyecto como tal, pero se colocan en repo para que ustedes en su postura, pues puedan tener esto mismo y puedan ustedes testearlo si les interesa, pues hay lo que sean y debería funcionar y finalmente los servicios Hay una que se llama constantes que contiene las las columnas base solo Para estar seguros de que tenemos las columnas necesarias."
2037.000,2096.400,es-us,0.82969,,,"Eh, tenemos el modelo este es interesante este Es bien, interesante porque se creó un objeto, es que es un modelo base, se podría llamar así, pero ese modelo va a ser en esta en esta configuración específica se utiliza un argumento de entrada que es el tipo de modelo para poder aplicar la predicción, pero utilizar básicamente el mismo método al final sí es cómo enmascarar todos los métodos de predicción de todos los modelos que tenemos Pues en uno solo Entonces tenemos Cómo se hace el método currando Forest el de campus o temel, eh? Neuro, eh, red neuronal con neuronal con pyt que acá se dan cuenta, hay algunas configuraciones adicionales que se necesita poner el modelo en en en en en en en modo evaluación para que apague todas las cosas que se utilizaron de entrenamiento o que no son necesarias para la evaluación se convierten en tensors."
2096.900,2156.600,es-us,,,,"Eso también hay que hacerlo y ahí sí se aprecia Sí y luego se hace una transformación para que quede en formato n arrayed, noon, ese tipo de cosas, pero esto simplemente es una, estoy enmascarando, no y se hace lo mismo al momento de cargar el en el método de cargarlo, Pues por cada uno de los modelos hay una forma diferente de cargar el modelo de regresión. Entonces Acá hay algunos que se usa con eh? Picnic. Yo siempre lo pronunció mal, eh, Por ejemplo el dedo se utiliza un argumento diferente que es load model, eh, Y aquí, pues pueden ver que hay por cada uno de los modelos, se usa, pues un una forma de cargarlo diferente Pero al final esto Debería ser solo un modelo, no esto es porque estamos utilizando varios señores O sea sí, sí, César yo tengo una pregunta. Yo veo que tú estás grabando la clase de casualidad, tienes grabar las clases anteriores de tal forma para las personas que seamos nuevas podamos Por así decirlo como ponernos al día."
