Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
898.900,958.500,es-us,0.73618,,,"Eh, tener esa misma información en ambos espacios tanto en el Random Walk como en el en el espacio vectorial se entiende ahí, sí, se entendió Sí muy bien, listo, acá, ya te saca el man. Explica un poco más el tema Cómo sabe Ah pues acá explica también lo que les mostraba del Norte vector, que es básicamente, qué tan explorador quieres ser incluso acá lo que les decía era, eh? El término de la probabilidad por ejemplo, eh? Si vienes de aquí de B1 le pasó a b asterisco mentiras acá es cuando juegas con con el bff y el Dif aunque no estoy seguro, porque aquí esto es un quizás ahí sí me perdonará, tendría que estudiar un poco mejor, pero este."
959.000,1018.900,es-us,0.78236,,,"Este p y este q hacen representación la la probabilidad de sí quiero mantenerme local o quiero extender, eso sí lo recuerdo que va por ahí y a partir de esas probabilidades que van cambiando con esos súper parámetros vas definiendo, Qué tan local quiere ser o qué tan explorador quieres identificar un un pack más alejado de del nodo de inicio, se los dejo para la próxima Bueno estamos masticando la idea, pero ya Mira ya vamos un poco mejor, vamos más adelante incluso. Mira que acá global works y creo que es justo lo que a lo que me refería creo que se refiere a local. Sí, sí sí sí sí sí sí, sí, Mira acá se ve se respira local usted refiere a global entre más grande sea q."
1017.900,1077.700,es-us,0.81400,,,"Busco encontrar conexiones más largas más lejanas al al al al al de inicio em y su sé lo lo opuesto con entre más grande sea p Pues busco tener más relaciones locales si se dan cuenta en esta representación que hay acá estos grupos tienen hasta como más por colores se se entienden a ver más más Unidos la casa del rojo acá se ve como el azul acelera como el naranja pero cuando me voy de explorador Quiero encontrar esas relaciones lejanas si se dan cuenta cambia porque el rojo se expandió bastante mientras el azul también se expandió está como más destruido Me imagino que en algunos casos de compensa mejor una representación que otra dependiendo de la de la aplicación que tengas pero vamos masticando la idea, mira que llevamos entendiendo mejor."
1078.000,1137.600,es-us,0.77697,,,"Y esto me recordó algo que a mí me encantó cuando Yo estudié lo de reforma en learning, que ojalá podamos incluso aplicarlo acá sería una berraquera que hay un término que se llama exploration y otro que se llama Explorer PlayStation o algo, así está acá, no le puedo pronunciar Pero qué significa que cuando haces un modelo de reforma de la unión, tú puedes definir qué tan explorador quieres que sea ese modelo o qué tan conservador Se podría decir explorador es que él va a intentar caminos nuevos. Él va a intentar alejarse y va a intentar hacer diferentes acciones mientras, eh? Conservador podría decirse que él va por los pasos que son más seguros o que ya sabe que funciona, sí me recordó mucho esto a eso es, eh? Un poco esos términos de"
1138.000,1197.700,es-us,,,,"explorador o conservador quieres ser Al momento de encontrar las relaciones que hay en un en un grave si quieres Más bien, explorar, Qué tan lejos llega esa relación ese impacto de esa persona da una cadena o más bien de concentras en en las relaciones más locales más cercanas a esa persona le recordó esto por un momento y sería genial después poder aplicar Está también entonces el el a nivel de código lo que estamos utilizando es este que se llama not to bedrock está la librería que estamos usando que se llama Beijing acá lo podemos ver un poco en código de cómo funciona y vamos a ver incluso las diferencias empecemos con el Deep Walk porque ya vamos a ver la pequeña diferencia de código que hay respecto a eso en el Deep Walk tenemos los los Index de los de los de los puentes porque Recuerden que solamente"
1198.000,1257.300,es-us,0.81776,,,"Interesa, con quién estoy conectado, pero no me interesa, Qué características, tiene el nodo o Qué características tiene el puente hay de solamente interesa saber con quién se conecta cada uno de los nodos, luego tenemos el espacio vectorial en el cual, yo quiero embeber es decir, 64 dimensiones podrían ser menos podría yo colocar cinco acá o podría colocar tres para plotear Pues ahorita lo podemos hacer, eh? Ese es el espacio vectorial que quiero que tenga la representación Recuerden que eso viene de acá de vamos a ver la representación vectorial porque a partir de esa representación vieron que tan próximos son y quiero igualar esas dos probabilidades, la longitud de es igual Es decir Cuántos cuántos saltos quiero hacer, pero saltar 40 veces en este caso Y de esa manera encontrar Cuáles son los que ocurre, cuántos aparecen?"
1257.900,1312.100,es-us,,,,"Seguir Y a partir de eso encontrar esas relaciones de probabilidad context size este yo lo tenía en la punta Ah sí, esto es Eh cuántos cuántas veces quiero repetir ese ese Random es decir César es 10 veces el el nodo de inicio empezamos desde el 10 veces y empezamos con todos 10 veces todos son el primer no 10 veces hacemos 10 veces, eso es es. Estoy perdone Ah mentiras, no Uff discúlpenme Que acá. Yo creo que me confundí con este este contexto tengo que estudiar Perdón este es el Walls Este es el que rayos Perdón perdón que miramos acá de pronto."
1318.000,1376.800,es-us,0.77384,,,"Algo como reduce a luz O algo parecido no quiere ser una burrada por lo que lo estudio y después lo miramos, pero seguros un hiper parámetro también que tendríamos configurar Pero bueno Esto tampoco me lo sé también por defecto es uno de hecho esto no Esto me sobraría un ejemplo Sí bueno también se las vengo Y si esto ya es como retornado Cómo retorna, el es una forma de como retorno de resultado, eso no es, no es mucho más en este caso. Ya vamos a ver después en la aplicación porque es mejor como está en el caso, que estamos utilizando, pues como que lo entrega como una tabla con diferentes columnas, hay diferentes formas de entregar."
1378.000,1437.400,es-us,,,,"Y este es el el algoritmo que vamos a utilizar con esas características aquí lo que se hace es utilizar el optimizador que como les comentaba La idea, es muy parecida a lo que se hizo con con el precio de los carros que era tengo está este error, que quiero minimizar entonces empiezo a mover estos parámetros en el algoritmo en esa representación, eh? Del del grafo a la representación vectorial empiezo a mover esa matriz que hay en medio que me genera esa representación, eh? Los valores para que el error sea lo más mínimo posible y eso también lo podemos hacer con optimizador este De hecho. Si él sí lo demás por acá, seguramente tendría sí, podemos ver la combinación, sí, por aquí va la cosa eran los optimizadores que utilizábamos en en el ejemplo de los carros para encontrar el error mínimo, el error mínimo está."
1437.900,1497.100,es-us,0.86237,,,"En el en la parte inferior de esta gráfica, por ejemplo que es donde tienes los parámetros del modelo, lo suficientemente bien para tener ese error mínimo aquí lo que tenemos es esa matriz con esos valores que me representa desde el Random me representa toda la información hacia el espacio vectorial perdiendo la mínima información posible que vendría siendo con esta con esta fórmula que aparece aquí está l que aparece y acá lo que hacemos Es una, eh? Muy parecido a cuando se hacían los loops que teníamos en Al momento de entrenar también el modelo el precio de los carros hacemos ese look, que lo que hace es encontrar ese error aquí es"
1497.900,1557.800,es-us,0.79161,,,"que viene a partir de esas dos probabilidades sin embargo por ahí las probabilidades que quiero comparar encuentro ese error y empiezo a moverme en la dirección de que esa matriz se va modificando para que me me entreguen el error mínimo posible y acá tenemos el error mínimo posible acá ejecutamos el entrenamiento de chocas por los epoch Recuerden que los spots son como los pasos cada movimiento que hace cada una de estas pepitas, Se podría decir es como un paso una fácil un pequeño pasito que voy haciendo en orden de bajar lo mínimo posible y acá me imagino que esto podría también tener perfil tocaba averiguarlo, la verdad no lo sé, podría pasar entonces Supongo que esto tendría ciertas reglas también De hecho acá lo manejan creo que esto solamente para poder Esto no es un no es un callback ni nada pero"
1558.000,1588.000,es-us,0.69910,,,"Y empezamos a tener esa reducción del error, entonces vean que el error Se va minimizando se está minimizando hasta que llega un punto Pues en el que imagino que no se podrían minimizar más esto para el ded. Ahora entonces he pensado de optimiza las dimensión los pasos no te escuché muy bien William que si ese optimizador se optimiza las dimensiones de del envenenar y demás."
1589.000,1648.900,es-us,0.81418,,,"El optimizador lo que hace es, eh? El optimizador se refiere a eh? Estas pepitas, Por ejemplo, están bajando cada una de ellas son estrategias diferentes para poder bajar más rápido en algunos casos, Si te das cuenta, hay unas que bajan muy rápido, hay otras que se demoran más en bajo. Eso es, eh? Se compara mucho con la física porque aquí lo que se está haciendo es intentando encontrar el lugar más bajo de esta montaña que la montaña que representa la montaña en cada uno de sus puntos representa un valor de un parámetro Yo calculo, eh? Digamos que estoy entrenando el modelo de los carros de los precios de los carros, la primera vez que yo lo tiró, habrán unos parámetros en ese modelo que posiblemente me entreguen, eh? Valores muy malos resultados terribles, porque es la primera vez que lo entré, entonces el precio Debería ser 10 millones permitirá 100 millones o el precio Debería ser."
1649.000,1708.100,es-us,0.80396,,,"Cinco millones pero mentira $100,000 entonces lo que uno hace en ese momento es cálculo el precio real Tengo el precio real y cojo el precio que predice el modelo los encuentro la diferencia Se podría decir y lo que yo quiero es minimizar Esa diferencia en la mayoría de los casos Cómo hago eso modificando los parámetros del modelo entonces, eh? Hay un en una red neuronal hay un peso que ya le empiezo a modificar cierto valor le empezamos a buscar otro valor otro valor otro valor cosa que el modelo se va acercando a esos precios reales antes eran 100 millones, pero ya bajó a 50 entonces me voy aproximando mejor y eso es lo que sucede acá cada vez que haces dan un paso lo que hace es intentar reducir el error lo más posible Entonces ya no es un 50 sino son, eh? 30 millones Entonces ya de 30 millones a 10 millones hay una diferencia mucho menor por lo que voy reduciendo ese ese error."
1708.900,1768.600,es-us,0.80749,,,"Lo que representa es lansky o esta montaña es cada uno de los puntos en esa montaña representa un parámetro de modelos cosa que yo voy a encontrar los parámetros ideales para que el error sea lo mínimo posible y la forma en la que me muevo en la dirección para encontrar esos parámetros es a través del gradiente y un montón de cosas, pero se utilizan otra estrategias que se llaman optimizadores que los optimizadores, eh? Son diferentes estrategias para dirigirme lo más rápido posible a ese error a esos parámetros que me entregan el error mínimo Entonces en este caso Hay unos que vienen Se podría decir que vienes como con el impulso, esa es una forma burda de decir que si te das cuenta este viene con el impulso, pero es un poco más conservador Mientras hay otros que no solamente consideran el impulso, sino también, eh? Hay como Drive que eso se podría decir así como un no sé si llamarlo de rape, pero se compara mucho con fórmulas."
1769.000,1828.600,es-us,,,,"Pero la idea es que te mueves En esa dirección En dónde se encuentra el error mínimo y encuentras los parámetros que me entregan el error mínimo pasando esa idea a lo de los grafos es una idea muy parecida, pero aquí no estás comparando el precio directamente de un carro, sino comparas eso la representación vectorial con la representación del Graph Sí entonces lo que quieres es que ambos representen básicamente lo mismo que la probabilidad de ambos sea lo más, eh sea lo más concisa posible y se pierda la mínima información posible y eso viene a partir de esta forma que viene a partir de yo definir Cuáles son los random words los caminos Random Y a partir de los caminos Random yo puedo definir Qué probabilidad hay de que a partir de de mí Qué probabilidad hay de que si yo soy el"
1829.000,1887.100,es-us,0.82846,,,"el cual aparezca mi mejor amigo hay una probabilidad del 0.8% porque es muy alta porque suele estar en mi círculo social y quiero hacer que esa probabilidad sea igual a la probabilidad que aparecería en su representación vectorial tengo dos puntos en el espacio uno mi mejor amigo, otro yo queremos que ambos estén lo suficientemente cerca para que esa probabilidad que aparece acá, Qué probabilidad que dado este punto aparezca este punto sea parecida a la probabilidad que aparece acá en dado que yo soy el nodo principal, Qué probabilidad Que aparezca mi amigo en esa red ese error es el que yo quiero minimizar y lo hago con ese optimizador siguiendo la misma idea que aparece que te comentaba acá del precio del carro se entiende en el en el proyecto que estaba haciendo y había hecho él no obtuve pero no he hecho"
1888.900,1948.600,es-us,,,,"Hay formas más fáciles de aplicarlo De hecho acá quizás me gusta un poco extenderme para poder empujar y entender como un poco los límites hasta dónde puedo llegar con este algoritmo Y por qué en algunos casos me sirve mejor que otro es básicamente por eso la implementación puede ser más breve seguro, pero de pronto algo es el ejercicio extenderme para que entendamos más que si le metes esto, por eso funciona mejor sí, entonces así funciona el el el Se entrena y demás aquí tenemos los errores mínimos posibles y es al final está Debería ser la representación vectorial, se aparece acá Mira así Ahí está representación vectorial de todos los nodos en 64 dimensiones que Recuerden que estás fueron las 64."
1949.000,2008.500,es-us,0.80915,,,"Tenemos acá aquí al principio y aquí aparece el solo 10, pero es porque yo puedo, pues cada uno cada una de estas pilas representa uno de los nodos. Entonces este el cero representará uno de los nodos que aparecen en este grafo que aparece acá Este que aparece acá cada una de estas filas representa uno de estos, pero ya lo tenemos en una representación espacial ya no es un gráfico y así funcionaría y lo mismo funcionaría para el norte vecto, sería muy parecido la idea la idea no tuvo, pues para que yo quiero abrir eso ahorita Quiero abrir una casilla electrónica diferencias pequeñas diferencia y es como la única diferencia, eh? Suele tener menos longitud. Eso lo leí, pero en realidad no he entendido todavía Por qué los"
2009.000,2068.800,es-us,0.78631,,,"Suelen tener menos longitud tendría que estudiar mejor para saber exactamente Por qué no lo sé y acá están estos dos hiper parámetros que es el p y es el Q que eran los dos que me representan, qué tan curioso quiere ser o qué tan conservador quiere hacer? Quieres más bien enfocarte en en los nodos que son cercanos a ese nodo inicial o quieres más bien aventurarte, eh? Más allá y esto es un traidor. Esto es una alcance un traidor, Qué significa si uno crece el otro tiende a bajar un poco y al revés, si el otro crece es el otro tiende a bajar un poco, sí me quiero volver más explorador por defecto, seré menos conservadora encontrar los nodos cerca y lo opuesto sí quiero ser más conservador, Pues tendere, no escaparme mucho desde el nodo inicial, eso es un hiper parámetro y el el valor que uno Escoge mejor acá es el"
2068.900,2128.100,es-us,0.81120,,,"Representa mejor los vectores, eh? Los nodos en ese espacio vectorial Ese es el mejor valor que uno puede escoger O dependiendo de alguna aplicación específica que uno tenga, pues uno Escoge si quiere encontrar relaciones más bien de tipo explorador que tipo conservador que es más bien mantente cerca al nivel al lo principal y ya Ese es el único valor que cambia acá tenemos 0.5 le tenemos Q que eso significaría eres más explorador que conservar que tiendes a buscar relaciones más largas y más lejanas es lo que podría, eh? Representarse allí hasta ahí va bien listo y acá podemos hacer de hecho lo mismo que sería ver esto Cómo se ve esto es una tabla, con creo que tiene la misma dimensiones incluso hagamos un ejercicio, vamos a tirarle aquí tres. Vamos a tirarle tres."
2129.000,2188.400,es-us,,,,"Seguramente la representación colocó tres es para que lo podamos ver en en un en un plot en un plot que podríamos hacer eventualmente, pero posiblemente todos están muy pegados. Esto es muy parecido a lo que nos podría pasar con el ejercicio que hicimos de Cars al principio todo está muy pegado Pero entonces tuvimos que abrir más dimensiones, pero es parte que la idea em vamos a dejarlo ejecutando porque sé que se demora un poco por ahí unos 10 minutos y saltamos como el resto de la de la sesión de la explicación, eh? Ahora aquí está la parte del código que quedó tenía que saltar también va a crear un poco Introducción a otro tipo de representaciones o embebidos que se pueden sacar de los grafos donde sí puede incluir las características del grafo y las características de los de los de los puentes y de los nodos ya no solamente serían las conexiones, si no puedo incluir la información del nodo y la información."
2189.000,2248.600,es-us,0.84314,,,"Web en nuestro caso eso sería muy útil porque en cierta manera creo yo eso ya lo vamos a ver, eh, A partir de los puentes o de los ataques o demás uno podría relacionar cuál servidor es cliente O cuál servidor tiene características parecidas Más allá de con quién estás conectado? Si lo estás conectado con ellos, pero adicionalmente te pareces a otro que está al otro extremo y nunca te has conectado con él porque tienes un tráfico parecido. Eso podría ser una una forma de categorizarlo y ahí ya empezamos a ver la clasificación y como clusterización para poder encontrar víctimas, quizás en esa en ese juego, entonces acá Este mandado hablar como también de las representaciones jerárquicas y la idea si se dan cuenta acá lo que se hace es sacar toda esa información del grafo en una sola salida que podría ser en nuestro caso."
2248.900,2308.900,es-us,0.81901,,,"La clasificación de un de de alguno de los componentes del grado listo, qué más se puede encontrar, eh? Es el siguiente nivel que vamos a ver, eh? Esa es la próxima sesión la estrategia que se usa para poder sacar esa información del embebido no solamente con las conexiones, sino con la información de los nuevos y de los puentes es a través a través de algo que se llama Graph neural Network que se inspira de algo que se llama combustible noble que se utiliza para el procesamiento de imágenes entonces la imagen si se dan cuenta es al final una matriz que representa si la colocas en blanco y negro Negro viene siendo uno blanco viene siendo 0 Y dices están en toda la mitad y lo que tú haces es para poder procesar esa información coges de apics."
2309.000,2368.900,es-us,,,,"Que están cerca y empiezas a sacar información que represente Ese Conjunto de píxeles, acá, por ejemplo, este píxel, que aparece acá es el resultado de estos, eh, 3 * 3 9 píxeles que aparecen acá a través de una de una operación matemática sacó la información y representó este valor que aparece Acá hay diferentes estrategias. Si se dan cuenta, hay algunas que se salen de los márgenes o que utilizan diferentes tamaños y demás hemos hecho acá o nos choca mucho Y de esa manera, puedo sacar ese ese tipo de información y bueno, es la tarea también reversa se puede hacer, pero bien inspirado de esa tarea acá se ve un poco más a nivel numérico, por ejemplo de cómo esa matriz que aparece acá le hacemos una representación. Si no estoy mal, acá creo que saca el determinante Y a partir del del determinante, se acaba ese número que aparece acá esperar a ver si"
2367.900,2426.600,es-us,0.77602,,,"Escoger Bueno ahorita no lo tengo tan claro, pero sí hay una operación matemática de matriz que se saca y saca este cuatro, por ejemplo este 4 este 4 acá representa esta parte de arriba pero es por el número de uno si ceros que aparecen, eh? Si nos preparas el determinante pero que se está diciendo una burrada Y a partir de ahí Vas sacando esa representación de la imagen es una idea muy parecida a lo que haríamos en el gráfico podemos estás relaciones con esas características y a partir de diferentes capas sacamos la representación de ese grado, eh? Aquí está la información de conditional World Acá está la información de los grafos este esta página Ya sé ya no sé es familiar es donde hemos estado estudiando también las bases de los grafos pero por aquí ya podríamos empezar a ver"
2428.000,2487.400,es-us,0.80934,,,"Que se compone también de diferentes layers que son diferentes capas para contar una introducción sería algo así, pero también sucedería lo mismo en en los brazos iría por capas iríamos representando es lo que se vería acá y si se dan cuenta también con eh, alcanzar, almacenar la información de las características de los gramos, eso ya lo dejamos un poco para la próxima sesión a nivel matemático y cómo se desarrolla y es otra forma de representar, se supone que está También la estoy terminando de estudiar y no sé si lo dejamos hasta ahí por ahora igual."
2488.000,2547.500,es-us,0.81162,,,"Mucho más ir a mostrarles Más allá del código y cómo funcionaba está dándose 5 minutos y una disculpa también que esta semana La semana pasada estuvo muy dura, pero ya regulamos, ya pudimos estar al día otra vez y ya le metemos buena buen trabajo a esto, eh? Ojalá que yo descuide sus canales, el de las casas y el de los carros ya voy a automatizar todo eso y ponerlo acá para que ya funcione solita y lo tenga yo que hacer digamos mucho más, sino que incluso se publica solo, Ojalá sería lo lo más chévere y por ahora Eso es todo muchachos, no sé cómo lo ven se tienen dudas o preguntas o por encima Para la próxima sesión, preparamos algo más sólido vea todo claro, listo, listo."
